"Patent";"ApplicantCountry";"Abstract";"CPCs";"Granted";"NInventors";"TTR";"HerdanC";"GuiraudR";"UberIndex"
"US 2007253778 A1 20071101";"NO";"A power umbilical for transfer of large amounts of electric power, fluids and electric current/signals from the sea surface to equipment deployed on the sea bed, in particular in deep waters, is disclosed. The power umbilical comprises a number of electric power conducting cables ( 5 ), pipes ( 4 ) and electric conductors/wires ( 6, 6 ) collected in a bundle, a filler material ( 10, 2, 3, 3' ) lying at least partly around and between the pipes ( 4 ), cables ( 5 ) and the conductors/wires ( 6, 6 ), and a protective sheath ( 1 ) enclosing the pipes, cables conductors/wires and filler material. The load carrying elements ( 7 ) of the power umbilical are light weighted rods ( 7 ) of composite material that can either be collected in bundles or appear individually or in a combination thereof.";"F16L 11/22 (2013.01)
F16L 11/127 (2013.01)
H01B 7/045 (2013.01)";0;1;0,655172413793103;0,905314475894899;6,11104144857543;20,4837990912503
"US 2005178125 A1 20050818";"NO";"There is described a method for operation of a traditional engine or turbine, where instead of a combustion reactor there are utilized cyclic thermochemical processes that drive the engine or turbine without the formation of waste gases that are harmful to the environment.";"F01K 25/00 (2013.01)";0;2;0,909090909090909;0,969165683990923;4,26401432711221;43,5366453540595
"US 6923693 B2 20050802";"NO";"The invention relates to a system for utilization of a sinusoidal pattern of movement for propulsion or energy recovery. The system comprises a plurality of rigid hull elements, completely or partly submerged, arranged in a row, rotatably attached to one another for rotation about parallel axes of rotation across the longitudinal dimension of the row of hull elements. The system further comprises movement devices for rotating the hull elements relative to one another or movement devices for recovery of energy as a result of rotating the hull elements relative to one another.";"F03B 13/20 (2013.01)
B63H 1/36 (2013.01)";1;3;0,553571428571429;0,853089982768188;4,14254924964258;11,8997197056189
"US 6860694 B2 20050301";"NO";"A device for handling pipes or stands including a transportation carriage for transport of pipes or stands between a pipe storage and a place for use. The carriage includes picking columns, each having a first picking arm arranged to move substantially vertically. The arms are capable of lifting at least one horizontal pipe or stand from the pipe storage. The picking columns are also equipped with a respective second picking arm, capable of motion substantially vertically on the opposite side of the picking column, to hold the pipe or stand between the first and second picking arms. Also described are a storage device and a pipe erecting device to be used together with the transportation carriage.";"E21B 19/155 (2013.01)";1;1;0,492753623188406;0,832846438980066;4,09311900491615;11,0009567221721
"US 6951331 B2 20051004";"NO";"A sleeve valve for fluid flow between a hydrocarbon reservoir and a well includes a first sleeve and a second sleeve which are relatively movable between a first position in which at least one opening in the first sleeve is aligned or misaligned with at least one opening in the second sleeve in order to admit or shut off the fluid flow. The first sleeve is provided with a radially movable sealing element that has a sealing surface adapted to rest against the second sleeve around the second sleeve opening, and at least one tension element presses the sealing element with its sealing surface against the second sleeve. A method for the assembly of such a sleeve valve includes a sealing element and a tension element placed in the outer sleeve opening and a clamping tool is adapted to the opening in the sealing element and moved outwards together with the sealing element until the sealing element is flush with the inner surface of the outer sleeve. Thereafter, the inner sleeve is inserted into the outer sleeve and the sealing element is allowed to rest against the inner sleeve and the clamping tool is removed.";"E21B 43/12 (2013.01)
E21B 34/06 (2013.01)
E21B 34/14 (2013.01)
F16K 3/243 (2013.01)";1;2;0,429906542056075;0,819341245340089;4,44698784961005;11,2332434788755
"US 2005236841 A1 20051027";"NO";"A plant, generator and rotating member for the production of power from currents in a body of water, comprising a fixedly mounted of floating structure, and a plurality of replaceable generator units ( 750 ) supported by the structure and which are driven by the water currents. The structure comprises arms ( 615, 720, 730 ). The rotating member ( 400 ) comprises a plurality of member sections ( 410 ) rotatably mounted on a shaft ( 405 ) between an end piece ( 407 ) and a tip ( 406 ). The generator comprises a contra-rotating rotor ( 550 ) and stator ( 800 ) connected to respective shafts ( 500, 820 ) and hearings, where the stator frame ( 800 ) is axially supported ( 810 ) on the first shaft ( 500 ) and the first shaft ( 500 ) at one end thereof is axially supported ( 810 ) on the stator frame. The generator according to the invention can be used for the production of electric power, and as an electromotor for the production of mechanical rotational energy.";"B63B 35/44 (2013.01)
F03B 1/02 (2013.01)
F03B 17/061 (2013.01)
H02K 7/1823 (2013.01)
H02K 16/00 (2013.01)
H02K 16/005 (2013.01)";0;1;0,623655913978495;0,895830972200378;6,01431982943647;18,8970079699743
"US 7105942 B2 20060912";"NO";"A plant, generator and rotating member for the production of power from currents in a body of water, comprising a fixedly mounted of floating structure, and a plurality of replaceable generator units ( 750 ) supported by the structure and which are driven by the water currents. The structure comprises arms ( 615, 720, 730 ). The rotating member ( 400 ) comprises a plurality of member sections ( 410 ) rotatably mounted on a shaft ( 405 ) between an end piece ( 407 ) and a tip ( 406 ). The generator comprises a contra-rotating rotor ( 550 ) and stator ( 800 ) connected to respective shafts ( 500, 820 ) and bearings, where the stator frame ( 800 ) is axially supported ( 810 ) on the first shaft ( 500 ) and the first shaft ( 500 ) at one end thereof is axially supported ( 810 ) on the stator frame. The generator according to the invention can be used for the production of electric power, and as an electromotor for the production of mechanical rotational energy.";"B63B 35/44 (2013.01)
F03B 1/02 (2013.01)
F03B 17/061 (2013.01)
H02K 7/1823 (2013.01)
H02K 16/00 (2013.01)
H02K 16/005 (2013.01)";1;1;0,623655913978495;0,895830972200378;6,01431982943647;18,8970079699743
"US 6926084 B2 20050809";"NO";"An apparatus for transferring hydrocarbons from a subsea source to a vessel, wherein the risers are suspended from a rotating body and communicate with a swivel unit including a number of swivel rings having outlets connected to a pipe system on the vessel. The apparatus includes a block arranged between the risers and the swivel unit and provided with interior ducts for connection of the risers with respective swivel rings, and a device for selective closing of the ducts are arranged between the risers and the swivel unit. The device is integrated in the block. In an advantageous embodiment, the block is also provided with a device for selective interconnection of two or more of the ducts in the block.";"B63B 21/507 (2013.01)";1;1;0,6;0,875236288494305;4,6475800154489;14,2521509573917
"US 7124816 B2 20061024";"NO";"A device for keeping liquids separate in a pipe, especially for use in a petroleum well, where the device comprises a diaphragm, which in its operative position and through use of pretensioned slats is stretched across the cross section of the pipe, and where each of the two end portions of the slats is connected to a boss, respectively, in a manner such that each the slats forms an outward bow relative to the common axis of the bosses, when in the neutral position.";"E21B 33/136 (2013.01)";1;1;0,825;0,947850859579345;5,21775813927783;30,7207363037078
"US 6910786 B1 20050628";"NO";"The invention relates to a lighting device for installation in a substantially plane surface, for example, the surface of a runway. The lighting device comprises at least one lamp unit that emits light essentially in a light direction which forms an angle alpha with an axis at right angles to the substantially plane surface. Furthermore, the lighting device comprises at least one light refracting means having a longitudinal direction coincident with the light direction, an incident face substantially at right angles to the light direction, and an exit face parallel to the substantially plane surface. The light refracting means is preferably a prism grating. The lighting means is characterised in that the light refracting means is supported by a supporting means that extends along the whole of or a substantial part of the length of the light refracting means, and which preferably envelops the side faces of the light refracting means.";"F21V 5/002 (2013.01)
B64F 1/18 (2013.01)
B64F 1/205 (2013.01)
F21V 5/02 (2013.01)";1;1;0,488888888888889;0,840966598847395;4,63800723491362;12,288251997856
"US 6884020 B2 20050426";"NO";"A turbine for production of electric energy in flowing water, comprising a number of shaped foils ( 5 ), each foil ( 5 ) being attached with a shaft ( 6 ) to a supporting structure ( 3 ) which is connected to the main shaft ( 2 ) of the turbine, and the shaft ( 6 ) of each foil ( 5 ) being mainly parallel with the main shaft ( 2 ). Each foil ( 5 ) is equipped with a step motor ( 8 ) and encoder ( 16 ), and the main shaft ( 2 ) is equipped with an encoder ( 18 ) and circuit breaker ( 19 ); an external measuring device ( 22 ) for measuring the speed of the water ( 11 ); and a computer ( 23 ) comprising a particular computer programme, to obtain that the signals from said encoders ( 16,18 ) and said measuring device ( 22 ) being processed in said computer ( 23 ), to achieve by assistance of said step motors ( 8 ) that the angle of a main surface of each foil ( 5 ) be individually regulated into a desired direction of attack relative to the direction of said flowing water ( 11 ).";"F03B 17/065 (2013.01)
F03D 3/067 (2013.01)";1;2;0,565656565656566;0,876005810951209;5,62821176545159;16,0945864472107
"US 2007183853 A1 20070809";"NO";"System for transport of untreated drill cuttings, comprising a tank ( 2 ). The tank ( 2 ) is arranged below the deck of a ship ( 1 ) and has an output unit ( 10 ) at the bottom ( 6 ), to feed the drill cuttings towards an output opening ( 8 ). A pump ( 21 ) is provided below the bottom of the tank ( 2 ) to feed the drill cuttings through an unloading line ( 13 ). The unloading line ( 13 ) has a substantially uniform cross section and is shaped so that the velocity of the flow close to the inner wall is substantially equal in the same cross section. The tank ( 2 ) has an upper circular cylindrical part ( 3 ) and a lower frustuconical part ( 4 ) and a substantially flat bottom ( 6 ). In the flat bottom ( 6 ) is an output opening ( 8 ), which extends from the side wall ( 5 ) of the frustuconical part ( 4 ) to an inner dome or cone ( 11 ).";"E21B 21/066 (2013.01)
E21B 41/005 (2013.01)";0;1;0,609195402298851;0,889022301414528;5,68219643464031;17,4766577189817
"US 6931880 B2 20050823";"NO";"A method of defrosting of a heat exchanger (evaporator) in a vapor compression system including, downstream of a heat exchanger (evaporator) ( 3 ) to be defrosted, at least a compressor ( 1 ), a second heat exchanger (condenser/heat rejecter) ( 2 ), and an expansion device ( 6 ) connected by conduits in an operable manner to form an integral closed circuit. The heat exchanger ( 3 ) to be defrosted is subjected to essentially the same pressure as the compressor's ( 1 ) discharge pressure. Thus, the heat exchanger ( 3 ) is defrosted as the high-pressure discharge gas from the compressor ( 1 ) flows through to the heat exchanger, giving off heat to the heat exchanger ( 3 ). In the circuit, in connection with the expansion device ( 6 ) a first bypass loop 23 with a first valve ( 16 '), is provided. A pressure reducing device ( 6 ') is provided in a second bypass loop in conjunction with a second valve ( 16 ''') disposed downstream of the heat exchanger ( 3 ) being defrosted, whereby the first valve ( 16 ') is open and the second valve ( 16 ''') is closed when defrosting takes place.";"F24F 3/1405 (2013.01)
F25B 9/008 (2013.01)
F25B 13/00 (2013.01)
F25B 40/00 (2013.01)
F25B 47/022 (2013.01)";1;8;0,481481481481481;0,843898542546466;5,00370233297676;13,026295773646
"US 7185506 B2 20070306";"NO";"Reversible vapor compression system including a compressor ( 1 ), an interior heat exchanger ( 2 ), an expansion device ( 6 ) and an exterior heat exchanger ( 3 ) connected by means of conduits in an operable relationship to form an integral main circuit. A first device is provided in the main circuit between the compressor and the interior heat exchanger, and a second device is provided on the opposite side of the main circuit between the interior and exterior heat exchangers to enable reversing of the system from cooling mode to heating mode and vice versa. The first and second device for reversing of the system include a first and second sub-circuit (A respectively B) each of which is connected with the main circuit through a flow reversing device ( 4 and 5 respectively). Included in the system solution is a reversible heat exchanger for refrigerant fluid, particularly carbon dioxide. It includes a number of interconnected sections arranged with air flow sequentially through the sections. The first and last sections are inter-connected whereby the refrigerant fluid flow in the heat exchanger can be changed from heating to cooling mode by means of flow changing devices provided between the respective sections.";"F24F 3/1405 (2013.01)
F25B 9/008 (2013.01)
F25B 13/00 (2013.01)
F25B 40/00 (2013.01)
F25B 47/022 (2013.01)";1;8;0,491525423728814;0,851123754800959;5,33933278381028;13,9168072417202
"US 2005159252 A1 20050721";"NO";"Method and system for providing information which may be used in games for judging the game according to the rules of the game and/or increasing the benefit of the viewer and observer of a reportage by provided statistics and/or visualization of events on e.g. sport arenas and utilization of the information. The system includes a local position system including at least three transmitter units ( 1 ) for transmitting of GPS-like signals, mobile units ( 3 ) for receiving of the GPS-like signals. At least one mobile unit ( 3 ) is mounted on the sport performer and/or sport equipment. The mobile units ( 3 ) include a data processor ( 8 ) for processing the GPS-like signals in known ways to provide position parameters.";"G01S 1/20 (2013.01)
A63B 24/0021 (2013.01)
A63B 71/0605 (2013.01)";0;3;0,661971830985915;0,903222318534135;5,57787379351111;19,1289801602867
"US 6928931 B1 20050816";"NO";"A release mechanism between a projectile and a rocket motor in a missile. The projectile releases from the rocket motor during flight of the missile when the rocket motor burns out and aerodynamic retardation commences. The front end of the rocket motor comprises a forward closure, a lock retainer received and movable within the forward closure, at least one lock, at least one spring that biases the lock against the lock retainer in a direction opposite the to the direction of motion of the missile. The rear end of the projectile has a central boss surrounded by the forward closure of the rocket motor, wherein the boss comprises recesses or a circumferential groove in which the at least one lock lies and keeps the forward closure and the boss axially together.";"F42B 15/36 (2013.01)
F15B 15/19 (2013.01)
F15B 15/22 (2013.01)
F42B 10/12 (2013.01)
F42B 12/06 (2013.01)
F42B 15/00 (2013.01)";1;1;0,547945205479452;0,859786581067543;4,68164588784522;13,2891906802304
"US 2005183998 A1 20050825";"NO";"A protein skimmer for purifying water in a reservoir, aquarium or with a circulation system includes one or more discharge tubes for water from the reservoir to a pump for circulation of the water, and a return tube for water directly or indirectly from the pump to the reservoir. The return tube includes at least one generally horizontal, straight portion having one or more upwardly directed side branches which has an opening leading to air, in which the generally horizontal straight portion is arranged for rapid passage of the water past the side branch and to have the water level at or above the intersection of the side branch with the straight portion, and in which the side branch is directed rearward relative to the direction of the water flow in the straight portion, and forms a first angle with between 0° and about 90° with the straight portion.";"A01K 63/045 (2013.01)";0;1;0,539473684210526;0,857492663461653;4,70302254434652;13,198012382855
"US 7264714 B2 20070904";"NO";"A protein skimmer for use in purification of water by culture of fish or other water organisms in a reservoir, aquarium or ( 2 ) with a circulation system comprising one or more discharge tubes ( 4 ) for water from the reservoir ( 2 ) to a pump ( 5 ) for circulation of the water, and a return tube ( 3 ) for water directly or indirectly from the pump ( 5 ) to the reservoir ( 2 ) The return tube ( 3 ) comprises at least one generally horizontal, straight portion ( 90 ) having one or more upwardly directed side branches ( 9 ) which has an opening ( 91 ) leading to air, in which the generally horizontal straight portion ( 90 ) is arranged for rapid passage of the water past. the side branch ( 9 ) and to have the water level at or above the intersection of the side branch ( 9 ) with the straight portion ( 90 ), and in which the side branch ( 9 ) is directed rearward relative to the direction of the water flow in the straight portion ( 90 ), and forms a first angle (v) with between 0° and about 90° with the straight portion ( 90 ).";"A01K 63/045 (2013.01)";1;1;0,53;0,862137934800394;5,3;14,5072540231011
"US 2007196180 A1 20070823";"NO";"A drilling placed on the seabed and arranged for drilling of oil and gas wells is remote controlled from a light drilling vessel ( 2 ) through pipes and signal cables ( 3 ). The main structure of the drilling rig is made up of two cylindrical structures ( 1 and 10 ), in connection with which there is provided a number of cylindrical silos ( 8 ) for storing drill pipe magazines ( 23 ). A complete drilling module ( 17 ) can be lowered and retrieved through hatchways ( 11 ) at the top of the first cylindrical structure 10 The drilling rig is anchored to a foundation frame ( 7 ) by hydraulic legs ( 9 ). A cylindrical skirt ( 34 ) encloses the BOP ( 33 ) to prevent pollution of the environment";"E21B 7/124 (2013.01)
E21B 15/02 (2013.01)
E21B 19/143 (2013.01)";0;1;0,802816901408451;0,948476400869397;6,76465545170496;35,9302995123937
"US 2006281052 A1 20061214";"NO";"A method and a simulator device for training a pilot of a vessel ( 6 ) in the use of so-called dynamic positioning, called DP, wherein a first distance signal representing a distance between the vessel ( 6 ) and a loading buoy or other target ( 1 ), is optionally fed directly to a control system ( 13 ) for normal DP operation, or wherein the first distance signal is directed by way of a transducer ( 22 ) feeding a second distance signal to the control system ( 13 ) for simulation. The second distance signal represents another and normally shorter distance than the first distance signal.";"G09B 19/16 (2013.01)
G09B 9/048 (2013.01)
G09B 9/06 (2013.01)
G09B 9/063 (2013.01)";0;2;0,60655737704918;0,878382074457148;4,73736455751715;14,6798247630174
"US 2007175129 A1 20070802";"NO";"Cogging piece ( 1 ) for use when notching log constructional elements ( 2 ) to other log constructional elements ( 2 ) or to corresponding separate log constructional elements ( 9 ). The cogging piece is adapted to be attached to both ends of each log constructional element ( 2 ) and to the end of each end constructional element ( 9 ) that is adapted to face a cogged joint. The cogging piece ( 1 ) is provided with lateral ( 4 at , 4 bt, Tat, 7 bt) and axial ( 5 at , 5 bt , 6 at , 6 bt) inclined surfaces that are adapted to rest against corresponding axial and lateral surfaces respectively of cogging pieces attached to below and/or above intersecting log constructional elements and end constructional elements. Thus an increasing vertical force on a wall leads to an increased axial contraction of the cogged joints in the same wall.";"E04B 2/702 (2013.01)
E04B 1/18 (2013.01)";0;1;0,441860465116279;0,816637302346387;4,09764538173066;10,5501199316886
"US 2006144977 A1 20060706";"NO";"An apparatus for disintegrating articles of degradable or non-degradable material, wherein the apparatus has a rotatable knife unit ( 1 ) driven by a motor ( 2 ), wherein the knife unit blade ( 51 ) on rotation of the knife unit in a chamber ( 4 ) is designed to move along a chamber wall, and wherein at least a part of the wall has perforations ( 5 ). The knife unit ( 1 ) is driven by a motor ( 2 ) via a mechanical power transmission device ( 7 ) which is designed, in the event of a jamming of the knife unit in the chamber or a predetermined working resistance being exceeded, to cause at least partial disconnection of the transmission of power from the device to the knife unit. The power transmission device ( 7 ) comprises a flywheel ( 8 ) which, in said event of the knife unit jamming or working resistance being exceeded, is at least partly disconnected mechanically from the rotating mass of the knife unit. Operation of the knife unit ( 1 ) takes place by means of a motor ( 2 ) via the mechanical power transmission device ( 7 ) which comprises as part thereof a flywheel ( 8 ) and a centrifugal force based clutch mechanism ( 9 ) for sudden power engagement with coupling device ( 10 ) and thence with the knife unit ( 1 ) when the flywheel ( 8 ) reaches a predetermined rotational speed.";"F16D 43/20 (2013.01)
B02C 18/24 (2013.01)
F16D 7/00 (2013.01)
F16D 43/18 (2013.01)";0;3;0,477272727272727;0,848515830066061;5,48344616260448;13,998650368092
"US 2007051392 A1 20070308";"NO";"Device for cleaning of surfaces under water, such as ship hulls, includes a rotary disc furnished with nozzles for discharge of pressurized liquid against the surface to be cleaned. The nozzles are mounted obliquely in relation to the rotational axis of the rotary disc and are arranged to be supplied with pressurized liquid through a hollow spindle that is concentric with the rotational axis. The nozzles have an inclination that have an orientation involving that the velocity component (Vp) of the liquid jet from each nozzle that is not perpendicular to the surface to be cleaned, has a tangential velocity component (Vt) that has the same direction as the direction of rotation (R) of the rotary disc and optionally a radial velocity component that is positive, i.e. that is directed outwards in relation to the center of the disc.";"B08B 3/024 (2013.01)
B63B 59/08 (2013.01)";0;2;0,626865671641791;0,88892814686291;5,13111666296482;16,4404820044463
"US 2007006920 A1 20070111";"NO";"A method and an installation for alternating storage of CO2 and natural gas in a way that ensures minimal mixture of the gases, is described. CO2 and natural gas are alternately stored in a tank installation comprising a plurality of tanks connected in series, where CO2 is always filled and emptied through a first tank in the series of tanks, and where natural gas always is filled and emptied through a last tank in the series of tanks.";"E21B 43/164 (2013.01)
B63B 25/14 (2013.01)
B63B 27/24 (2013.01)
E21B 41/0064 (2013.01)
F17C 5/06 (2013.01)
F17C 7/00 (2013.01)";0;2;0,571428571428571;0,850276818154826;3,70328039909021;10,8416697427421
"US 2007172366 A1 20070726";"NO";"Screw type liquid ring pump including a pump housing ( 9 ) with an inlet part ( 3 ) and an outlet part ( 11 ) and rotating helical screw rotor ( 8 ) inside the housing. The rotor is connected with a shaft ( 7 ) as well as a driving unit in the form of motor, preferably an electric motor ( 2 ), whereby the pump ( 20 ) with the pump housing ( 9 ) represents an elongation of the motor ( 2 ) with the motor housing thus representing an integrated or one piece unit. The shaft seal ( 22, 23 ) is provided wholly or partially in an annular space ( 24 ) provided within the rotor ( 8 ), whereby one end of the seal rests against an annular part ( 25 ) of the screw rotor provided in the annular space ( 24 ) between the rotor and the shaft, and its other end is tightly engaged against an inwardly protruding part ( 21 ) at the outlet end of the pump.";"F04C 19/00 (2013.01)
F04C 27/009 (2013.01)";0;2;0,591397849462366;0,884113672802058;5,70323432101734;16,9863261365737
"US 2006269396 A1 20061130";"NO";"An arrangement for a floating wind power station ( 1 ) tower ( 3 ) which floats in a substantially vertical position in that the effective centre of gravity of the tower ( 3 ) is below the centre of buoyancy of the tower ( 3 ), and wherein a machine house ( 13 ) including rotor ( 15 ) is non-rotatably connected to the tower ( 3 ) and the tower ( 3 ) is articulatedly connected to the seabed ( 5 ), wherein the tower ( 3 ) is rotatable about a tower axis of rotation ( 29 ) in that lower part ( 21 ) of the tower ( 3 ) is provided with a swivel joint ( 27 a or 27 b) that is designed to essentially absorb vertical tensile forces.";"F03D 13/25 (2016.05)";0;1;0,682539682539683;0,907815063733007;5,41749077979892;19,5188131848591
"US 7296971 B2 20071120";"NO";"An arrangement for a floating wind power station ( 1 ) tower ( 3 ) which floats in a substantially vertical position in that the effective centre of gravity of the tower ( 3 ) is below the centre of buoyancy of the tower ( 3 ), and wherein a machine house ( 13 ) including rotor ( 15 ) is non-rotatably connected to the tower ( 3 ) and the tower ( 3 ) is articulatedly connected to the seabed ( 5 ), wherein the tower ( 3 ) is rotatable about a tower axis of rotation ( 29 ) in that lower part ( 21 ) of the tower ( 3 ) is provided with a swivel joint ( 27 a or 27 b) that is designed to essentially absorb vertical tensile forces.";"F03D 13/25 (2016.05)";1;1;0,682539682539683;0,907815063733007;5,41749077979892;19,5188131848591
"US 2005172864 A1 20050811";"NO";"The present invention relates to a slurry containing water, amorphous silica particles having a particle size less than 1 mum and silica flour with a particle size between 2-200 mum. In order to stabilize the slurry, the slurry contains a polysaccharide. The invention further relates to a method for the production of a slurry containing water, amorphous silica having a particle size below 1 mum, and silica flour with a particle size between 2-200 mum, where a polysaccharide is added to a slurry of water and amorphous silica, whereafter the silica flour is mixed into the slurry of amorphous silica.";"C04B 18/148 (2013.01)";0;4;0,396551724137931;0,772204955908789;3,02004795577362;7,74129218042535
"US 2006138837 A1 20060629";"NO";"The present invention relates to a mobile joint ( 1 ) with spring resistance, suitable for a sitting device, comprising a first and a second joint element ( 10, 20 ), which are pivotally connected by a shaft ( 3 ), to allow tilting of the sitting device caused by the displcement of the users weight, comprising a first and a second parallel plate spring ( 18, 19 ) with first and second ends, with an intermediate blocking element ( 11 ), wherein each plate spring ( 18, 19 ) in the first end are connected to the first joint element ( 10 ), and in the second end are glidingly abutting the second joint element ( 20 ), the first and second plate spring ( 18, 19 ) each having an axis of rotation that is displaced in relation to each other and the shaft ( 3 ).";"A47C 3/025 (2013.01)
A47C 7/445 (2013.01)";0;1;0,532467532467532;0,854912157902223;4,67238363484516;13,0024039085311
"US 2006169491 A1 20060803";"NO";"An arrangement and a method to control and regulate the bottom hole pressure in a well during subsea drilling at deep waters: The method involves adjustment of a liquid/air interface level in a drilling riser. The arrangement comprises a drilling riser with an outlet at a depth below the water surface. The outlet is connected to a subsea pumping system with a flow return conduit back to a drilling vessel. The intention of the system is to transport the drilling fluid and the formation particles to the surface on the drilling unit prior to setting structural pipe on the seabed and when drilling at least one hole section after the first surface structural casing have been set. The apparatus is used in order to drill all surface hole sections with the riser installed in order to avoid ""pump & dump"" procedures and to recover all mud and chemicals.";"E21B 21/001 (2013.01)
E21B 7/12 (2013.01)
E21B 7/20 (2013.01)
E21B 21/08 (2013.01)";0;1;0,695121951219512;0,917474211760717;6,29459698626625;23,1904946710066
"US 2006027088 A1 20060209";"NO";"The present invention relates to ballistic protection for use in personal equipment or in vehicles of various types such as cars, helicopters and boats or for use in permanent or temporary protection of various types in buildings or other fixed or mobile installations. The ballistic protection according to the present inventino can be employed as protection against various kinds of low or high-velocity projectiles in addition to which it will be capable of offering protection agains splinters and various kinds of fragments which could other wise injure people or damage vehicles or installations if they had the opportunity of penetrating right through an external protective layer. The ballistic protection according to the present invention can further be combined with a drinking water reservoir since an essential part of the protection is a liquid container. The drinking water supply, for example, for a soldier is thereby improed both with regard to available volume and position/carrying capacity.";"F41H 5/08 (2013.01)
F41H 1/00 (2013.01)
F41H 5/04 (2013.01)";0;3;0,724137931034483;0,927725026201325;6,75430896947811;26,8352812969705
"US 7178445 B2 20070220";"NO";"The present invention relates to ballistic protection for use in personal equipment or in vehicles of various types such as cars, helicopters and boats or for use in permanent or temporary protection of various types in buildings or other fixed or mobile installations. The ballistic protection according to the present invention can be employed as protection against various kinds of low or high-velocity projectiles in addition to which it will be capable of offering protection against splinters and various kinds of fragments which could other wise injure people or damage vehicles or installations if they had the opportunity of penetrating right through an external protective layer. The ballistic protection according to the present invention can further be combined with a drinking water reservoir since an essential part of the protection is a liquid container. The drinking water supply, for example, for a soldier is thereby improved both with regard to available volume and position/carrying capacity.";"F41H 5/08 (2013.01)
F41H 1/00 (2013.01)
F41H 5/04 (2013.01)";1;3;0,709302325581395;0,922890289140883;6,57779916540974;25,0876112708812
"US 2006115691 A1 20060601";"NO";"The invention relates to anode exhaust gas treatment methods for solid oxide fuel cell power plants with CO2 capture, in which the unreacted fuel in the anode exhaust ( 301 ) is recovered and recycled, while the resulting exhaust stream ( 303 ) consists of highly concentrated CO2. It is essential to the invention that the anode fuel gas ( 102 ) and the cathode air ( 205 ) are kept separate throughout the solid oxide fuel cell stacks ( 1 ). A gas turbine ( 202,207 ) is included on the air side in order to maximise the electrical efficiency.";"H01M 8/04097 (2013.01)
B01D 53/22 (2013.01)
C01B 3/501 (2013.01)
F02C 6/10 (2013.01)
H01M 8/0668 (2013.01)
H01M 8/0687 (2013.01)";0;2;0,741379310344828;0,926302895010319;5,64617661296807;23,9280497356015
"US 7264061 B2 20070904";"NO";"The invention concerns an external well packer ( 4, 4', 4 '') for a pipe string ( 2 ), and also a method of leading at least one line ( 18 ) seamlessly past at least one packer ( 4, 4', 4 '') along the pipe string ( 2 ). What is characteristic of the packer ( 4, 4', 4 '') is that it consists of a continuous inner packer ring ( 8 ) and a separate and continuous outer packer ring ( 10 ), which in the operating position encloses the inner packer ring ( 8 ) in a pressure tight manner. The fitting surface of at least one of the packer rings ( 8, 10 ) is provided with at least one through-going line slot ( 16, 16 '), which in the operating position encloses a line ( 18 ) in a pressure tight manner. This allows continuous lines ( 18 ) to be stretched out past several such packers ( 4, 4', 4 '').";"E21B 17/026 (2013.01)
E21B 33/1208 (2013.01)
E21B 33/122 (2013.01)";1;2;0,467391304347826;0,831794775807089;4,48305990222711;11,6749514574727
"US 2005095314 A1 20050505";"NO";"The invention relates to a feed for aquatic species and crustaceans, in particular marine species and fry thereof. The feed described comprises proteins, lipids and additional, optional components, and is characterized in that the lipids are one or more marine oils and/or vegetable oils treated by urea and/or other amines or amides, to provent degradation due to oxidation (oxidative stress).";"C11B 5/0057 (2013.01)
A23D 9/06 (2013.01)
A23K 20/158 (2016.05)
A23K 50/80 (2016.05)
C11B 5/005 (2013.01)";0;5;0,833333333333333;0,949122200851964;5;30,5890295340605
"US 7004211 B2 20060228";"NO";"A method and a device for reducing the evaporation of volatile organic compounds (VOC) when an essentially liquid petroleum product is being filled into a storage and/or transport tank ( 16 ) through a drop line ( 14 ), possibly also through a loading point ( 8 ), in which a gas or mixture of gases is supplied to the upper portion of the drop line ( 14 ) or the loading point ( 8 ) during the filling operation.";"B65D 90/28 (2013.01)";1;1;0,82051282051282;0,94600179758435;5,12410092176279;29,46514024262
"US 7020045 B2 20060328";"NO";"The invention relates to a source block with a downhole seismic source for use in seismic acquisition during production, comprising: a device for locking the block in a first position spaced from the well casing, a device for releasing the locking device, a device for urging the source block against the casing. The source block is characterized by comprising, a fluid circuit for controlling the operation of the locking and releasing devices, this fluid circuit comprising a rupture disc.";"G01V 1/46 (2013.01)
G01V 1/52 (2013.01)";1;1;0,577777777777778;0,85589319956182;3,87585116099964;11,4721339225386
"US 7288135 B2 20071030";"NO";"The present invention relates to a solid multicomponent mixed proton and electron conducting membrane for use in a reactor, where the membrane comprises a mixed metal oxide having a structure represented by the formula: A1-xA'x(B1-yB'y)wO3-d, wherein A is a lanthanide element or mixtures thereof, A' is an alkaline earth element or mixtures thereof, B is chromium, manganese, or iron, B' is titanium, aluminum, zirconium, or hafnium, and x, y, w, and d each represent a number such that 0<=x<=1, 0<=y<=1, 0.9<w<1.1, and d equals a number that renders the compound charge neutral and is not less than zero and not greater than about 0.6.";"C04B 35/47 (2013.01)
B01D 53/228 (2013.01)
B01D 67/0041 (2013.01)
B01D 71/024 (2013.01)
C01B 3/503 (2013.01)
C04B 35/016 (2013.01)
C04B 35/42 (2013.01)
C04B 35/44 (2013.01)
C04B 35/465 (2013.01)";1;2;0,794117647058823;0,945367167281376;6,54846187598099;33,5422642670611
